genome,coco_id,vg_url,coco_url
1159408,318929,https://cs.stanford.edu/people/rak248/VG_100K/1159408.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000318929.jpg
1159425,179408,https://cs.stanford.edu/people/rak248/VG_100K/1159425.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000179408.jpg
1159427,352019,https://cs.stanford.edu/people/rak248/VG_100K/1159427.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000352019.jpg
1159434,401455,https://cs.stanford.edu/people/rak248/VG_100K/1159434.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000401455.jpg
1159440,65668,https://cs.stanford.edu/people/rak248/VG_100K/1159440.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000065668.jpg
1159446,401229,https://cs.stanford.edu/people/rak248/VG_100K/1159446.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000401229.jpg
1159447,221223,https://cs.stanford.edu/people/rak248/VG_100K/1159447.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000221223.jpg
1159463,464537,https://cs.stanford.edu/people/rak248/VG_100K/1159463.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000464537.jpg
1159470,565211,https://cs.stanford.edu/people/rak248/VG_100K/1159470.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000565211.jpg
1159482,74964,https://cs.stanford.edu/people/rak248/VG_100K/1159482.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000074964.jpg
1159486,126001,https://cs.stanford.edu/people/rak248/VG_100K/1159486.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000126001.jpg
1159497,471409,https://cs.stanford.edu/people/rak248/VG_100K/1159497.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000471409.jpg
1159508,259666,https://cs.stanford.edu/people/rak248/VG_100K/1159508.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000259666.jpg
1159515,423562,https://cs.stanford.edu/people/rak248/VG_100K/1159515.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000423562.jpg
1159541,182758,https://cs.stanford.edu/people/rak248/VG_100K/1159541.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000182758.jpg
1159572,385805,https://cs.stanford.edu/people/rak248/VG_100K/1159572.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000385805.jpg
1159575,443579,https://cs.stanford.edu/people/rak248/VG_100K/1159575.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000443579.jpg
1159592,212679,https://cs.stanford.edu/people/rak248/VG_100K/1159592.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000212679.jpg
1159606,115005,https://cs.stanford.edu/people/rak248/VG_100K/1159606.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000115005.jpg
1159609,275672,https://cs.stanford.edu/people/rak248/VG_100K/1159609.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000275672.jpg
1159621,159601,https://cs.stanford.edu/people/rak248/VG_100K/1159621.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000159601.jpg
1159648,300198,https://cs.stanford.edu/people/rak248/VG_100K/1159648.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000300198.jpg
1159675,575949,https://cs.stanford.edu/people/rak248/VG_100K/1159675.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000575949.jpg
1159724,469768,https://cs.stanford.edu/people/rak248/VG_100K/1159724.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000469768.jpg
1159749,413164,https://cs.stanford.edu/people/rak248/VG_100K/1159749.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000413164.jpg
1159762,5018,https://cs.stanford.edu/people/rak248/VG_100K/1159762.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000005018.jpg
1159768,377059,https://cs.stanford.edu/people/rak248/VG_100K/1159768.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000377059.jpg
1159775,509864,https://cs.stanford.edu/people/rak248/VG_100K/1159775.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000509864.jpg
1159777,46408,https://cs.stanford.edu/people/rak248/VG_100K/1159777.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000046408.jpg
1159784,393508,https://cs.stanford.edu/people/rak248/VG_100K/1159784.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000393508.jpg
1159813,288164,https://cs.stanford.edu/people/rak248/VG_100K/1159813.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000288164.jpg
1159819,301554,https://cs.stanford.edu/people/rak248/VG_100K/1159819.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000301554.jpg
1159829,216742,https://cs.stanford.edu/people/rak248/VG_100K/1159829.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000216742.jpg
1159847,256607,https://cs.stanford.edu/people/rak248/VG_100K/1159847.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000256607.jpg
1159855,317331,https://cs.stanford.edu/people/rak248/VG_100K/1159855.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000317331.jpg
1159860,256539,https://cs.stanford.edu/people/rak248/VG_100K/1159860.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000256539.jpg
1159870,305224,https://cs.stanford.edu/people/rak248/VG_100K/1159870.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000305224.jpg
1159874,399227,https://cs.stanford.edu/people/rak248/VG_100K/1159874.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000399227.jpg
1159882,427384,https://cs.stanford.edu/people/rak248/VG_100K/1159882.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000427384.jpg
1159889,345142,https://cs.stanford.edu/people/rak248/VG_100K/1159889.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000345142.jpg
1159897,302424,https://cs.stanford.edu/people/rak248/VG_100K/1159897.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000302424.jpg
1159904,74576,https://cs.stanford.edu/people/rak248/VG_100K/1159904.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000074576.jpg
1159956,121651,https://cs.stanford.edu/people/rak248/VG_100K/1159956.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000121651.jpg
1159967,347263,https://cs.stanford.edu/people/rak248/VG_100K/1159967.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000347263.jpg
1159973,332875,https://cs.stanford.edu/people/rak248/VG_100K/1159973.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000332875.jpg
1159991,346472,https://cs.stanford.edu/people/rak248/VG_100K/1159991.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000346472.jpg
1160019,303923,https://cs.stanford.edu/people/rak248/VG_100K/1160019.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000303923.jpg
1160049,5688,https://cs.stanford.edu/people/rak248/VG_100K/1160049.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000005688.jpg
1160062,504306,https://cs.stanford.edu/people/rak248/VG_100K/1160062.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000504306.jpg
1160093,62995,https://cs.stanford.edu/people/rak248/VG_100K/1160093.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000062995.jpg
1160127,322771,https://cs.stanford.edu/people/rak248/VG_100K/1160127.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000322771.jpg
1160140,327625,https://cs.stanford.edu/people/rak248/VG_100K/1160140.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000327625.jpg
1160152,327032,https://cs.stanford.edu/people/rak248/VG_100K/1160152.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000327032.jpg
1160155,111492,https://cs.stanford.edu/people/rak248/VG_100K/1160155.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000111492.jpg
1160158,230727,https://cs.stanford.edu/people/rak248/VG_100K/1160158.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000230727.jpg
1160167,78286,https://cs.stanford.edu/people/rak248/VG_100K/1160167.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000078286.jpg
1160168,99094,https://cs.stanford.edu/people/rak248/VG_100K/1160168.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000099094.jpg
1160171,238828,https://cs.stanford.edu/people/rak248/VG_100K/1160171.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000238828.jpg
1160180,83029,https://cs.stanford.edu/people/rak248/VG_100K/1160180.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000083029.jpg
1160189,155993,https://cs.stanford.edu/people/rak248/VG_100K/1160189.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000155993.jpg
1160204,186099,https://cs.stanford.edu/people/rak248/VG_100K/1160204.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000186099.jpg
1160227,256384,https://cs.stanford.edu/people/rak248/VG_100K/1160227.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000256384.jpg
1160247,42481,https://cs.stanford.edu/people/rak248/VG_100K/1160247.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000042481.jpg
1591781,494771,https://cs.stanford.edu/people/rak248/VG_100K/1591781.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000494771.jpg
1591805,542231,https://cs.stanford.edu/people/rak248/VG_100K/1591805.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000542231.jpg
1591838,345861,https://cs.stanford.edu/people/rak248/VG_100K/1591838.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000345861.jpg
1591858,145978,https://cs.stanford.edu/people/rak248/VG_100K/1591858.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000145978.jpg
1591859,515878,https://cs.stanford.edu/people/rak248/VG_100K/1591859.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000515878.jpg
1591876,92323,https://cs.stanford.edu/people/rak248/VG_100K/1591876.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000092323.jpg
1591909,142263,https://cs.stanford.edu/people/rak248/VG_100K/1591909.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000142263.jpg
1591920,395259,https://cs.stanford.edu/people/rak248/VG_100K/1591920.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000395259.jpg
1591932,345786,https://cs.stanford.edu/people/rak248/VG_100K/1591932.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000345786.jpg
1591954,497227,https://cs.stanford.edu/people/rak248/VG_100K/1591954.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000497227.jpg
1591961,33841,https://cs.stanford.edu/people/rak248/VG_100K/1591961.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000033841.jpg
1591975,295282,https://cs.stanford.edu/people/rak248/VG_100K/1591975.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000295282.jpg
1591977,577717,https://cs.stanford.edu/people/rak248/VG_100K/1591977.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000577717.jpg
1591994,559974,https://cs.stanford.edu/people/rak248/VG_100K/1591994.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000559974.jpg
1592017,312344,https://cs.stanford.edu/people/rak248/VG_100K/1592017.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000312344.jpg
1592025,187582,https://cs.stanford.edu/people/rak248/VG_100K/1592025.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000187582.jpg
1592027,283679,https://cs.stanford.edu/people/rak248/VG_100K/1592027.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000283679.jpg
1592033,210672,https://cs.stanford.edu/people/rak248/VG_100K/1592033.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000210672.jpg
1592038,408431,https://cs.stanford.edu/people/rak248/VG_100K/1592038.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000408431.jpg
1592044,332578,https://cs.stanford.edu/people/rak248/VG_100K/1592044.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000332578.jpg
1592047,307567,https://cs.stanford.edu/people/rak248/VG_100K/1592047.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000307567.jpg
1592079,80441,https://cs.stanford.edu/people/rak248/VG_100K/1592079.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000080441.jpg
1592083,2742,https://cs.stanford.edu/people/rak248/VG_100K/1592083.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000002742.jpg
1592094,136185,https://cs.stanford.edu/people/rak248/VG_100K/1592094.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000136185.jpg
1592119,471188,https://cs.stanford.edu/people/rak248/VG_100K/1592119.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000471188.jpg
1592129,405849,https://cs.stanford.edu/people/rak248/VG_100K/1592129.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000405849.jpg
1592133,508663,https://cs.stanford.edu/people/rak248/VG_100K/1592133.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000508663.jpg
1592137,578890,https://cs.stanford.edu/people/rak248/VG_100K/1592137.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000578890.jpg
1592150,469728,https://cs.stanford.edu/people/rak248/VG_100K/1592150.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000469728.jpg
1592168,218106,https://cs.stanford.edu/people/rak248/VG_100K/1592168.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000218106.jpg
1592189,183972,https://cs.stanford.edu/people/rak248/VG_100K/1592189.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000183972.jpg
1592193,147873,https://cs.stanford.edu/people/rak248/VG_100K/1592193.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000147873.jpg
1592201,310070,https://cs.stanford.edu/people/rak248/VG_100K/1592201.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000310070.jpg
1592233,457035,https://cs.stanford.edu/people/rak248/VG_100K/1592233.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000457035.jpg
1592241,358580,https://cs.stanford.edu/people/rak248/VG_100K/1592241.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000358580.jpg
1592251,79645,https://cs.stanford.edu/people/rak248/VG_100K/1592251.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000079645.jpg
1592254,273537,https://cs.stanford.edu/people/rak248/VG_100K/1592254.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000273537.jpg
1592286,395863,https://cs.stanford.edu/people/rak248/VG_100K/1592286.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000395863.jpg
1592289,321711,https://cs.stanford.edu/people/rak248/VG_100K/1592289.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000321711.jpg
1592298,563475,https://cs.stanford.edu/people/rak248/VG_100K/1592298.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000563475.jpg
1592303,84214,https://cs.stanford.edu/people/rak248/VG_100K/1592303.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000084214.jpg
1592305,109386,https://cs.stanford.edu/people/rak248/VG_100K/1592305.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000109386.jpg
1592314,218057,https://cs.stanford.edu/people/rak248/VG_100K/1592314.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000218057.jpg
1592350,118199,https://cs.stanford.edu/people/rak248/VG_100K/1592350.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000118199.jpg
1592351,44372,https://cs.stanford.edu/people/rak248/VG_100K/1592351.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000044372.jpg
1592352,461521,https://cs.stanford.edu/people/rak248/VG_100K/1592352.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000461521.jpg
1592362,230851,https://cs.stanford.edu/people/rak248/VG_100K/1592362.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000230851.jpg
1592367,324611,https://cs.stanford.edu/people/rak248/VG_100K/1592367.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000324611.jpg
1592372,27616,https://cs.stanford.edu/people/rak248/VG_100K/1592372.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000027616.jpg
1592378,137220,https://cs.stanford.edu/people/rak248/VG_100K/1592378.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000137220.jpg
1592394,134770,https://cs.stanford.edu/people/rak248/VG_100K/1592394.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000134770.jpg
1592397,572179,https://cs.stanford.edu/people/rak248/VG_100K/1592397.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000572179.jpg
1592401,193488,https://cs.stanford.edu/people/rak248/VG_100K/1592401.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000193488.jpg
1592499,264396,https://cs.stanford.edu/people/rak248/VG_100K/1592499.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000264396.jpg
1592501,369443,https://cs.stanford.edu/people/rak248/VG_100K/1592501.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000369443.jpg
1592519,18627,https://cs.stanford.edu/people/rak248/VG_100K/1592519.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000018627.jpg
1592530,508954,https://cs.stanford.edu/people/rak248/VG_100K/1592530.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000508954.jpg
1592567,555118,https://cs.stanford.edu/people/rak248/VG_100K/1592567.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000555118.jpg
1592568,92136,https://cs.stanford.edu/people/rak248/VG_100K/1592568.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000092136.jpg
1592581,52153,https://cs.stanford.edu/people/rak248/VG_100K/1592581.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000052153.jpg
1592619,250417,https://cs.stanford.edu/people/rak248/VG_100K/1592619.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000250417.jpg
1592620,199841,https://cs.stanford.edu/people/rak248/VG_100K/1592620.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000199841.jpg
1592656,533889,https://cs.stanford.edu/people/rak248/VG_100K/1592656.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000533889.jpg
1592657,501758,https://cs.stanford.edu/people/rak248/VG_100K/1592657.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000501758.jpg
1592693,363885,https://cs.stanford.edu/people/rak248/VG_100K/1592693.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000363885.jpg
1592727,54692,https://cs.stanford.edu/people/rak248/VG_100K/1592727.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000054692.jpg
1592747,136289,https://cs.stanford.edu/people/rak248/VG_100K/1592747.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000136289.jpg
1592804,274585,https://cs.stanford.edu/people/rak248/VG_100K/1592804.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000274585.jpg
1592807,435327,https://cs.stanford.edu/people/rak248/VG_100K/1592807.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000435327.jpg
1592817,178192,https://cs.stanford.edu/people/rak248/VG_100K/1592817.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000178192.jpg
1592836,522819,https://cs.stanford.edu/people/rak248/VG_100K/1592836.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000522819.jpg
1592857,164423,https://cs.stanford.edu/people/rak248/VG_100K/1592857.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000164423.jpg
1592874,486123,https://cs.stanford.edu/people/rak248/VG_100K/1592874.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000486123.jpg
1592890,55942,https://cs.stanford.edu/people/rak248/VG_100K/1592890.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000055942.jpg
1592921,329055,https://cs.stanford.edu/people/rak248/VG_100K/1592921.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000329055.jpg
1592934,463567,https://cs.stanford.edu/people/rak248/VG_100K/1592934.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000463567.jpg
1592951,166067,https://cs.stanford.edu/people/rak248/VG_100K/1592951.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000166067.jpg
1592971,384099,https://cs.stanford.edu/people/rak248/VG_100K/1592971.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000384099.jpg
1593006,262603,https://cs.stanford.edu/people/rak248/VG_100K/1593006.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000262603.jpg
1593035,47909,https://cs.stanford.edu/people/rak248/VG_100K/1593035.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000047909.jpg
1593041,362371,https://cs.stanford.edu/people/rak248/VG_100K/1593041.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000362371.jpg
1593047,269462,https://cs.stanford.edu/people/rak248/VG_100K/1593047.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000269462.jpg
1593056,412566,https://cs.stanford.edu/people/rak248/VG_100K/1593056.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000412566.jpg
1593058,531844,https://cs.stanford.edu/people/rak248/VG_100K/1593058.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000531844.jpg
1593063,303236,https://cs.stanford.edu/people/rak248/VG_100K/1593063.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000303236.jpg
1593084,343282,https://cs.stanford.edu/people/rak248/VG_100K/1593084.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000343282.jpg
1593102,179201,https://cs.stanford.edu/people/rak248/VG_100K/1593102.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000179201.jpg
1593112,87980,https://cs.stanford.edu/people/rak248/VG_100K/1593112.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000087980.jpg
1593146,14966,https://cs.stanford.edu/people/rak248/VG_100K/1593146.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000014966.jpg
1593241,195998,https://cs.stanford.edu/people/rak248/VG_100K/1593241.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000195998.jpg
